id,skuid,gender,primarycategory,brand,framecolor,lensmaterial,lenscolor,material,shape,weight,size,price,style,features,description,name,discount percentage,publish,type,secondarycategory,brandalias,materialalias,stylealias,typealias,barcode,shortdescription,gender2,update time,rank,dimensions,frameshapeurl,framestyleurl,brandurl,segment,vto,origin,mfd_by,pkg_by,mktd_by,rm_source,mfg_date,exp_date,no_of_images,is_onsale,Created time,frame_cost,Deal of Day,comfort,naming_system,has_images,image_folder,image_count,first_image,all_images
18789,E15B8538,Men,eyeglasses,BERG,Brown,Polycarbonate,Transparent,acetate,Round,12,Small,139,Full Frame,"Round shape ideal for multifocals, Nosepad, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A round frame in a stylish brown finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers nosepad, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010038C3,E15B8538 Brown Full rim Round Eyeglasses for Men and Women,Women,2022-09-22 16:20:43.258 +0530,20060,49-20-140-43,round-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,True,2024-02-29 03:26:49,3,False,"Nosepad,Lightweight, Universal fit",M.1011.RO.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8538/E15B8538_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8538/E15B8538_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8538/E15B8538_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8538/E15B8538_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8538/E15B8538_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8538/E15B8538_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8538/E15B8538_6.jpg
18791,E21A8529,Women,eyeglasses,BERG,Red,Polycarbonate,Transparent,acetate,Cateye,12,Small,139,Full Frame,"Cateye shape ideal for multifocals, Nosepad, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A cateye frame in a stylish red finish, crafted from premium acetate for durability and everyday comfort. Designed for women, it offers nosepad, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010029C1,E21A8529 Red Full rim Cat eye Eyeglasses for Women,,2022-09-22 16:20:54.239 +0530,20062,49-17-140-39,cat-eye-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,True,2024-03-02 01:42:11,3,False,"Nosepad,Lightweight, Universal fit",M.1012.CA.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E21A8529/E21A8529_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E21A8529/E21A8529_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E21A8529/E21A8529_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E21A8529/E21A8529_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E21A8529/E21A8529_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E21A8529/E21A8529_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E21A8529/E21A8529_6.jpg
18792,E12B8541,Men,eyeglasses,BERG,Black,Polycarbonate,Transparent,acetate,Square,12,Medium,139,Full Frame,"Square shape ideal for multifocals, Nosepad, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A square frame in a stylish black finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers nosepad, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010041C1,E12B8541 Black Full rim Square Eyeglasses for Men,Women,2022-09-22 16:20:59.622 +0530,20063,51-17-140-39,square-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,True,2024-03-02 01:42:11,3,False,"Nosepad,Lightweight, Universal fit",M.1013.SQ.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8541/E12B8541_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8541/E12B8541_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8541/E12B8541_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8541/E12B8541_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8541/E12B8541_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8541/E12B8541_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8541/E12B8541_6.jpg
18793,E12A8529,Women,eyeglasses,BERG,Black,Polycarbonate,Transparent,acetate,Cateye,12,Small,139,Full Frame,"Cateye shape ideal for multifocals, Hinges, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A cateye frame in a stylish black finish, crafted from premium acetate for durability and everyday comfort. Designed for women, it offers hinges, lightweight, universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010029C3,E12A8529 Black Full rim Cat eye Eyeglasses for Women,,2022-09-22 16:21:04.826 +0530,20064,49-17-140-39,cat-eye-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,False,2024-03-02 01:42:11,3,False,"Hinges,Lightweight,Universal fit",M.1014.CA.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8529/E12A8529_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8529/E12A8529_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8529/E12A8529_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8529/E12A8529_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8529/E12A8529_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8529/E12A8529_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8529/E12A8529_6.jpg
18794,E77A8538,Men,eyeglasses,BERG,Reddish brown,Polycarbonate,Transparent,acetate,Round,12,Small,139,Full Frame,"Round shape ideal for multifocals, Nosepad, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A round frame in a stylish reddish brown finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers nosepad, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010038C1,E77A8538 Reddish brown Full rim Round Eyeglasses for Men and Women,Women,2022-09-22 16:21:10.392 +0530,20065,49-20-140-43,round-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,True,2024-03-02 01:42:11,3,False,"Nosepad,Lightweight, Universal fit",M.1015.RO.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E77A8538/E77A8538_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E77A8538/E77A8538_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E77A8538/E77A8538_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E77A8538/E77A8538_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E77A8538/E77A8538_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E77A8538/E77A8538_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E77A8538/E77A8538_6.jpg
18795,E12A8546,Men,eyeglasses,BERG,Black,Polycarbonate,Transparent,acetate,Round,12,Small,139,Full Frame,"Round shape ideal for multifocals, Nosepad, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A round frame in a stylish black finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers nosepad, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010046C1,E12A8546 Black Full rim Round Eyeglasses for Men and Women,Women,2022-09-22 16:21:15.925 +0530,20066,49-19-140-41,round-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,True,2024-03-02 01:42:11,3,False,"Nosepad,Lightweight, Universal fit",M.1016.RO.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8546/E12A8546_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8546/E12A8546_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8546/E12A8546_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8546/E12A8546_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8546/E12A8546_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8546/E12A8546_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8546/E12A8546_6.jpg
18796,E15A8529,Women,eyeglasses,BERG,Brown,Polycarbonate,Transparent,acetate,Cateye,12,Small,139,Full Frame,"Cateye shape ideal for multifocals, Nosepad, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A cateye frame in a stylish brown finish, crafted from premium acetate for durability and everyday comfort. Designed for women, it offers nosepad, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010029C2,E15A8529 Brown Full rim Cat eye Eyeglasses for Women,,2022-09-22 16:21:21.356 +0530,20067,49-17-140-39,cat-eye-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,True,2024-03-02 01:42:11,3,False,"Nosepad,Lightweight, Universal fit",M.1017.CA.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8529/E15A8529_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8529/E15A8529_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8529/E15A8529_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8529/E15A8529_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8529/E15A8529_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8529/E15A8529_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8529/E15A8529_6.jpg
18797,E15A8534,Men,eyeglasses,BERG,Brown,Polycarbonate,Transparent,acetate,Square,12,Medium,139,Full Frame,"Square shape ideal for multifocals, Hinges, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A square frame in a stylish brown finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers hinges, lightweight, universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010034C2,E15A8534 Brown Full rim Square Eyeglasses for Men,Women,2022-09-22 16:21:38.203 +0530,20070,51-18-140-39,square-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,False,2024-03-02 01:42:11,3,False,"Hinges,Lightweight,Universal fit",M.1018.SQ.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8534/E15A8534_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8534/E15A8534_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8534/E15A8534_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8534/E15A8534_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8534/E15A8534_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8534/E15A8534_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8534/E15A8534_6.jpg
18798,E15A8546,Men,eyeglasses,BERG,Brown,Polycarbonate,Transparent,acetate,Round,12,Small,139,Full Frame,"Round shape ideal for multifocals, Nosepad, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A round frame in a stylish brown finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers nosepad, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010046C2,E15A8546 Brown Full rim Round Eyeglasses for Men and Women,Women,2022-09-22 16:21:45.114 +0530,20071,49-19-140-41,round-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,True,2024-03-02 01:42:11,3,False,"Nosepad,Lightweight, Universal fit",M.1019.RO.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8546/E15A8546_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8546/E15A8546_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8546/E15A8546_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8546/E15A8546_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8546/E15A8546_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8546/E15A8546_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8546/E15A8546_6.jpg
18799,E15A8541,Men,eyeglasses,BERG,Brown,Polycarbonate,Transparent,acetate,Square,12,Medium,139,Full Frame,"Square shape ideal for multifocals, Nosepad, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A square frame in a stylish brown finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers nosepad, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010041C2,E15A8541 Brown Full rim Square Eyeglasses for Men,Women,2022-09-22 16:21:51.231 +0530,20072,51-17-140-39,square-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,True,2024-03-02 01:42:11,3,False,"Nosepad,Lightweight, Universal fit",M.1020.SQ.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8541/E15A8541_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8541/E15A8541_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8541/E15A8541_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8541/E15A8541_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8541/E15A8541_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8541/E15A8541_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8541/E15A8541_6.jpg
18800,E45A8506,Men,eyeglasses,BERG,Cream,Polycarbonate,Transparent,acetate,Square,12,Medium,139,Full Frame,"Square shape ideal for multifocals, Nosepad, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A square frame in a stylish cream finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers nosepad, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010006C3,E45A8506 Cream Full rim Square Eyeglasses for Men,Women,2022-09-22 16:21:56.851 +0530,20073,52-17-140-39,square-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,False,2024-03-02 01:42:11,3,False,"Nosepad,Lightweight, Universal fit",M.1021.SQ.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E45A8506/E45A8506_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E45A8506/E45A8506_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E45A8506/E45A8506_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E45A8506/E45A8506_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E45A8506/E45A8506_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E45A8506/E45A8506_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E45A8506/E45A8506_6.jpg
18801,E33A8512,Men,eyeglasses,BERG,Wine,Polycarbonate,Transparent,acetate,Round,12,Small,139,Full Frame,"Round shape ideal for multifocals, Hinges, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A round frame in a stylish wine finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers hinges, lightweight, universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010012C4,E33A8512 Wine Full rim Round Eyeglasses for Men and Women,Women,2022-09-22 16:22:02.808 +0530,20074,47-19-140-41,round-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,False,2024-03-02 01:42:11,3,False,"Hinges,Lightweight,Universal fit",M.1022.RO.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E33A8512/E33A8512_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E33A8512/E33A8512_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E33A8512/E33A8512_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E33A8512/E33A8512_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E33A8512/E33A8512_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E33A8512/E33A8512_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E33A8512/E33A8512_6.jpg
18802,E12A8534,Men,eyeglasses,BERG,Black,Polycarbonate,Transparent,acetate,Square,12,Medium,139,Full Frame,"Square shape ideal for multifocals, Hinges, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A square frame in a stylish black finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers hinges, lightweight, universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010034C1,E12A8534 Black Full rim Square Eyeglasses for Men,Women,2022-09-22 16:22:08.324 +0530,20075,51-18-140-39,square-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,True,2024-03-02 01:42:11,3,False,"Hinges,Lightweight,Universal fit",M.1023.SQ.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8534/E12A8534_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8534/E12A8534_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8534/E12A8534_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8534/E12A8534_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8534/E12A8534_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8534/E12A8534_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8534/E12A8534_6.jpg
18804,E12A8570,Men,eyeglasses,BERG,Black,Polycarbonate,Transparent,acetate,Square,12,Medium,139,Full Frame,"Square shape ideal for multifocals, Hinges, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A square frame in a stylish black finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers hinges, lightweight, universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010070C3,E12A8570 Black Full rim Square Eyeglasses for Men,Women,2022-09-22 16:22:21.103 +0530,20077,52-18-140-40,square-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,False,2024-03-02 01:42:11,3,False,"Hinges,Lightweight,Universal fit",M.1024.SQ.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8570/E12A8570_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8570/E12A8570_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8570/E12A8570_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8570/E12A8570_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8570/E12A8570_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8570/E12A8570_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8570/E12A8570_6.jpg
18805,E12A8567,Women,eyeglasses,BERG,Black,Polycarbonate,Transparent,acetate,Cateye,12,Medium,139,Full Frame,"Cateye shape ideal for multifocals, Hinges, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A cateye frame in a stylish black finish, crafted from premium acetate for durability and everyday comfort. Designed for women, it offers hinges, lightweight, universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010067C1,E12A8567 Black Full rim Cat eye Eyeglasses for Women,,2022-09-22 16:22:26.331 +0530,20078,51-15.5-140-38,cat-eye-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,False,2024-03-02 01:42:11,3,False,"Hinges,Lightweight,Universal fit",M.1025.CA.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8567/E12A8567_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8567/E12A8567_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8567/E12A8567_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8567/E12A8567_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8567/E12A8567_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8567/E12A8567_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8567/E12A8567_6.jpg
